Wuchuan,10.0
Huilong,9.644355099296124
Taishan,2.8213710718073566
Xibeijie,2.2669667291191775
Nada,2.2041507669820155
Zhaodong,1.160119491594425
Danyang,0.9659639388010384
Anqiu,0.5086396433025921
Feicheng,0.377692485227316
Luocheng,0.3773268976829267
Yingcheng,0.20326343050916354
Dongtai,0.07240453316111949
Xingcheng,0.03599703645536836
Meishan,0.023146836519314023
Taihecun,0.005139471365428889
Shuizhai,0.002481865102931763
Zaoyang,0.0019281028576297846
Taihe,0.0013600975365920325
Xin’an,0.0005392896056665354
Xinyi,0.0002229263269383696
Qingzhou,0.00011830506811869924
Lichuan,0.00010936911026268348
Daye,4.492018959388913e-05
Hengzhou,3.353607848911322e-05
Zhongxiang,3.215979660251442e-05
Zhuanghe,1.921602354321067e-05
Wafangdian,1.9196930269914358e-05
Lhasa,9.338334112304053e-06
Linhai,8.235653218446754e-06
Jiaozhou,6.10673635095827e-06
Yangchun,1.0107375015703322e-06
Shouguang,9.548094588580287e-07
Dengtalu,3.8713873108756093e-07
Zhongwei,2.475122468053657e-07
Laiyang,3.2880532580673205e-08
Kaifeng Chengguanzhen,2.2194585393642834e-08
Ezhou,1.855447712928653e-08
Xishan,1.7563908268223278e-08
Mizhou,1.7563908268223278e-08
Gaomi,1.2188862887311375e-08
Hai’an,7.943774900290225e-09
Weichanglu,2.3496119256757043e-09
Taixing,1.495299284319614e-09
Leping,7.578057791776662e-10
Hailun,4.744733479086432e-10
Macheng,4.080118094633335e-10
Yicheng,3.294753507756289e-10
Yuci,9.34012589848582e-11
Dehui,9.027873535169014e-11
Gongzhuling,6.839569898243763e-11
Hanchuan,6.830952587728537e-11
Yuyao,4.762618178980825e-11
Tongchuan,4.671804489635285e-11
Hegang,2.201274098127366e-11
Ankang,2.201274098127366e-11
Rongjiawan,1.0779298303768856e-11
Renqiu,6.366926255039434e-12
Xindi,4.097421246799747e-12
Wu’an,3.840108361094856e-12
Wutong,2.4365203451045977e-12
Gaoyou,1.3702668828873226e-12
Yiyang,1.1328856336428036e-12
Hejian,1.1107148030019658e-12
Puxi,9.971377968288968e-13
Zhoushan,9.870812116782372e-13
Zijinglu,7.894202103690449e-13
Xiashi,6.977885645619091e-13
Dongyang,4.901980258061989e-13
Yingchuan,2.307590947079568e-13
Qingping,1.857564333629656e-13
Xiantao,7.84133220404234e-14
Xiangxiang,5.059813895828685e-14
Dadukou,4.751620233308539e-14
Xingyi,3.011457806209073e-14
Chaohucun,2.6168606077883627e-14
Leiyang,1.8399359419882316e-14
Zhuji,8.43053472315315e-15
Cencheng,7.773825008564278e-15
Fuyang,6.8004201086319126e-15
Kaiyuan,6.578644742878184e-15
Rongcheng,4.728849967087621e-15
Lianyuan,4.641116624133153e-15
Songzi,3.715309366847643e-15
Dingzhou,3.557333794670764e-15
Laixi,2.6122656717197875e-15
Guankou,2.5425688199259627e-15
Zhongba,2.3915376417784497e-15
Qingnian,2.0435738625004716e-15
Xinhualu,1.4984602878466616e-15
Guangshui,1.1707259624270938e-15
Licheng,5.724106181396172e-16
Xinyu,3.1331740150784274e-16
Chengguan,2.1280135407712147e-16
Nehe,2.0312108277263734e-16
Zunhua,1.477994539528851e-16
Wugang,1.1794226967554655e-16
Shuangqiao,9.697965870894725e-17
Sizhan,7.403685241772677e-17
Langzhong,6.36597858784033e-17
Qian’an,5.879061630371959e-17
Zouping,5.075010842954034e-17
Guli,3.656395415884122e-17
Lingbao Chengguanzhen,2.861390090321117e-17
Anlu,2.57689641853706e-17
Wusong,2.57689641853706e-17
Changsha,2.0509554988262082e-17
Xichang,1.2243595330277208e-17
Shuangshui,9.422219321495623e-18
Chengxiang,9.221970074383685e-18
Beidao,6.429714590716822e-18
Dashiqiao,5.942052053190282e-18
Yiwu,2.7687021970464855e-18
Qianxi,2.5815101164102692e-18
Shishi,1.972095253002121e-18
Miluo Chengguanzhen,1.8140665212202532e-18
Gaizhou,1.736099229950868e-18
Yongcheng,1.5502563084141234e-18
Leling,1.4854142702090311e-18
Jiangyin,1.4604269988492452e-18
Jianshe,1.162413093306493e-18
Dayan,1.0469262706398404e-18
Jingcheng,9.089908449100432e-19
Jingling,8.295472245845265e-19
Laiwu,7.441435625543203e-19
Yichun,6.603983085375456e-19
Xinmin,6.200106569598785e-19
Xigazê,6.077666828321963e-19
Shanhu,6.0729059274159e-19
Zhongshu,6.00039443741151e-19
Shaoyang,4.85292175911019e-19
Pinghu,3.072096903204117e-19
Guankou,2.911328188602945e-19
Yatou,2.6868138878032034e-19
Songyang,2.3364754813843554e-19
Qionghu,2.0625823884183966e-19
Huaiyin,1.9980333905536183e-19
Puyang Chengguanzhen,1.9322175652006163e-19
Wenchang,1.6544079238777235e-19
Rucheng,1.5486918948853245e-19
Shulan,1.5164648063642366e-19
Zhangye,1.2164387219344942e-19
Xiping,6.30737883155767e-20
Dali,6.032195143803477e-20
Sanhe,6.030752317680213e-20
Guixi,4.1240395365339286e-20
Wuzhong,3.960162178327954e-20
Tengyue,3.39785871290361e-20
Wuxue,3.2634800208707825e-20
Yingtan,2.764552731439217e-20
Ruiming,2.4608419387149517e-20
Qufu,2.4415999464567592e-20
Gaobeidian,2.400997321750112e-20
Haicheng,1.8463752913701965e-20
Xinshi,1.8365081142900265e-20
Jin’e,1.4021603591790413e-20
Yangquan,1.1636450055844744e-20
Huazhou,9.951818147982702e-21
Rongcheng,9.384920655760458e-21
Xinxing,9.139884230907066e-21
Suohe,8.631158510189675e-21
Zhuangyuan,8.620335390760362e-21
Yushu,8.372437275268584e-21
Bazhou,6.566350564345405e-21
Turpan,6.5319345795504675e-21
Meihekou,4.662403316721929e-21
Jurong,4.483179594169579e-21
Zhugang,4.066530830614974e-21
Xinji,3.944196888769404e-21
Changping,3.646897891902215e-21
Xintai,3.6366273863740106e-21
Fuqing,3.6216311242231324e-21
Sanya,3.6019707440348335e-21
Xingtai,2.9307149820842084e-21
Zhangshu,2.671289259198598e-21
Zhuozhou,1.6532692917703612e-21
Tianchang,1.5759820776571484e-21
Qamdo,1.200436057519489e-21
Liangshi,9.13478454071094e-22
Sihui,8.302477012584249e-22
Luocheng,7.127768917669405e-22
Chuxiong,6.040866280205022e-22
Shangzhi,4.88329323289892e-22
Botou,4.550968661906436e-22
Kuiju,3.7841003663276617e-22
Wancheng,3.144578438782647e-22
Xiulin,2.842037197671915e-22
Fu’an,2.8380406904016934e-22
Kumul,2.118615460320264e-22
Luofeng,1.9272745365100992e-22
Lingyuan,1.898651854239627e-22
Wencheng,1.7002903251561897e-22
Shenzhou,1.426950478615939e-22
Zhenzhou,1.2556816761531067e-22
Wenling,1.2486057461757258e-22
Yutan,1.1509044829497156e-22
Jieshou,1.105832552579129e-22
Lanxi,1.0123565926093314e-22
Dangyang,9.810652525442527e-23
Luanzhou,6.952549337698764e-23
Pingdu,5.98850892891205e-23
Korla,5.1608819357563163e-23
Huanghua,4.9170327978511516e-23
Xingcheng,4.28528686395028e-23
Kaiyuan,4.148501779587323e-23
Fengcheng,3.757169330722194e-23
Fuding,3.356669090397428e-23
Yueqing,3.240025395132981e-23
Panshi,2.955286000082801e-23
Chang’an,2.587703803001611e-23
Aksu,2.3282157647290487e-23
Mingguang,1.970809123704765e-23
Ailan Mubage,1.4067375231440027e-23
Yucheng,1.1345881879268785e-23
Shashi,9.681625571120753e-24
Anda,9.681625571120753e-24
Jinghong,9.647133444729789e-24
Gaozhou,8.049564300129843e-24
Heshan,7.995672314282236e-24
Jiaji,7.655381677338448e-24
Beining,7.329432360604992e-24
Yanji,6.640350378089742e-24
Yicheng,6.4491404514586755e-24
Hebi,6.175197616699243e-24
Encheng,5.540267677396152e-24
Linghai,5.0810853709406706e-24
Kashgar,4.7068482582155e-24
Liaoyuan,4.683926359036606e-24
Rui’an,4.563414178545272e-24
Guyuan,4.25269497024006e-24
Chizhou,3.446517346644538e-24
Meicheng,3.3696896337882425e-24
Yangshe,3.098046717754056e-24
Hongjiang,3.0061346012124884e-24
Beipiao,2.7192143455553414e-24
Dengtacun,2.713317760066997e-24
Zhijiang,2.6955693692830394e-24
Chengjiao,2.660848648008474e-24
Duyun,2.3795258037272894e-24
Yuanping,2.1085619828309224e-24
Shahe,1.6456872028113747e-24
Gaoping,1.528512477080192e-24
Dunhua,1.4499679949836036e-24
Kaihua,1.2921039464266324e-24
Jiannan,1.0787361096634866e-24
Wuhai,1.033502459510213e-24
Nangong,9.885032768768866e-25
Pizhou,8.36411132105924e-25
Jiaojiangcun,7.894801549573878e-25
Laohekou,7.887892001220042e-25
Beian,7.34024389920218e-25
Fujin,7.34024389920218e-25
Xiaoyi,6.916061971029502e-25
Qingzhen,6.661113932216945e-25
Jiangshan,6.619484949930612e-25
Jinchang,5.552367325967705e-25
Huazhou,5.159675509786947e-25
Huangshan,4.7056228957072235e-25
Xicheng,4.500287014652542e-25
Jian’ou,3.7664895397160956e-25
Huadian,3.6516895022408002e-25
Minzhu,3.314753810941037e-25
Tanbei,2.5625795807152157e-25
Baisha,2.37027291921116e-25
Yongji,2.236006000512758e-25
Danjiangkou,2.1393971668520385e-25
Ning’an,1.8045567932195754e-25
Guangming,1.616828026206226e-25
Leizhou,1.5093544550861066e-25
Guiping,1.3680484420481858e-25
Xushan,1.0920099024784812e-25
Yan’an Beilu,9.799228195807782e-26
Jianguang,8.624270771639299e-26
Ximeicun,8.403363304915722e-26
Lianjiang,7.909163192501785e-26
Changshu,7.673629213377525e-26
Mishan,7.470079041224965e-26
Hailin,7.470079041224965e-26
Zhengjiatun,7.320068182351829e-26
Lecheng,7.31093606968835e-26
Pencheng,7.169833728660153e-26
Yucheng,7.070800423181746e-26
Dalai,6.923146630132199e-26
Xingren,6.830796742061187e-26
Wenlan,6.611068558956043e-26
Fenyang,6.349471574151088e-26
Nagqu,5.916057249419439e-26
Fangting,5.481526445191418e-26
Zhangjiakou Shi Xuanhua Qu,4.826387190778088e-26
Taiping,4.409478177118982e-26
Jiexiu,4.215156046141908e-26
Ghulja,3.715655085868022e-26
Shuangyashan,3.313813720577455e-26
Jiangjiafan,3.216446755540703e-26
Hejin,2.677662223553825e-26
Beihai,2.271241967623908e-26
Hancheng,2.2431146223022705e-26
Karamay,2.229027735443512e-26
Tieli,2.140224795758009e-26
Baicheng,1.8868073355211378e-26
Lianzhou,1.730881412398423e-26
Yidu,1.723866255776874e-26
Zhangjiajie,1.525891212279201e-26
Shihezi,1.4442084879845236e-26
Helixi,1.2699622763117584e-26
Shache,1.1137691200478233e-26
Anguo,9.849123340976381e-27
Lengshuijiang,9.842663805567236e-27
Huichang,8.70727455704204e-27
Zalantun,8.447803345961982e-27
Yanjiao,7.675060559464016e-27
Benxi,7.650105888492679e-27
Shuanghejiedao,6.643323630009598e-27
Wudalianchi,6.643323630009598e-27
Yong’an,5.934213886635825e-27
Fuyu,5.913109788378993e-27
Hongzhai,5.5138567682982216e-27
Licheng,5.01144033441574e-27
Yakeshi,4.956104432541867e-27
Yingmen,4.572849894663953e-27
Jingdezhen,3.569198229475284e-27
Lianran,3.330303474763582e-27
Tangdong,2.898138046691631e-27
Yingzhong,2.6476439276945584e-27
Hangu,2.4489157563134515e-27
Baishan,2.217493823464038e-27
Bamiantong,2.217493823464038e-27
Ulanhot,2.0001920470454985e-27
Chengtangcun,1.9990237678593334e-27
Yunzhong,1.9839162176815405e-27
Binxian,1.7489832213227847e-27
Kaiyuan,1.714925309046233e-27
Hotan,1.6915679528052434e-27
Yinchuan,1.3013724363827005e-27
Yakou,1.2619966424328346e-27
Datang,1.141384349773981e-27
Qianzhou,8.175841069711266e-28
Hong’an,5.684416502411486e-28
Fuquan,4.663472693924719e-28
Huozhou,4.515606971626953e-28
Tongchuanshi,4.4225028928974805e-28
Jining,4.346076640095318e-28
Yushan,4.050916827880814e-28
Shaowu,3.8584129240284725e-28
Linxia Chengguanzhen,3.448263181926792e-28
Bijiao,3.024348939784713e-28
Huayin,2.0704983211067867e-28
Jinshi,1.6700285828827862e-28
Sanzhou,1.6528952429894727e-28
Manzhouli,1.5915301205991393e-28
Beichengqu,1.4168677425437551e-28
Zhangping,1.2721041888666115e-28
Atushi,1.2118693536317144e-28
Wuyishan,1.1298055940773493e-28
Shenmu,1.1246775606489359e-28
Chishui,1.0986282987152308e-28
Bole,1.052173347526436e-28
Longquan,1.0229380816090095e-28
Jiayuguan,9.431630030329705e-29
Hunchun,7.832700698266606e-29
Ji’an Shi,7.28542022071041e-29
Longjin,7.067782141652485e-29
Gujiao,6.100683546461353e-29
Shuozhou,5.954220730692231e-29
Golmud,5.845183752998484e-29
Dongning,5.046560429191879e-29
Taisheng,4.851036402967866e-29
Jiutai,4.43813556761125e-29
